DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	completeness
PN1RI.vae.10626	68.61
PN5IE.bin.94	68.59
PN8RD.vae.24321	68.58
PN2CE.vae.55092	68.56
PN1GB.bin.37	68.54
PN14RB.vae.5044	68.53
PN2RJ.vae.30272	68.53
PN13RK.vae.19292	68.51
PN10RF.vae.113644	68.47
PN16RQ.vae.9914	68.45
PN1RI.vae.26211	68.45
PN1RB.bin.225	68.43
PN11RJ.vae.6926	68.4
PN6RI.bin.1	68.39
PN11RB.bin.80	68.38
PN1CH.bin.15	68.34
PN3RA.vae.6783	68.3
PN2RE.vae.2835	68.27
PN3RF.vae.49212	68.25
PN7RF.vae.16537	68.25
PN1RC.bin.27	68.22
PN1RL.vae.1344	68.22
PN10RN.vae.10565	68.16
PN15RN.bin.61	68.15
PN1RF.vae.7682	68.11
PN16RT.bin.152	68.1
PN5RA.vae.21980	68.01
PN11RE.bin.79	67.93
PN2CF.bin.125	67.89
PN1RL.vae.7479	67.88
PN6RI.bin.111	67.84
PN9RK.vae.13626	67.83
PN6RO.bin.102	67.81
PN11RE.vae.35415	67.79
PN2RF.vae.3973	67.78
PN8RG.vae.44321	67.76
PN8RL.vae.20262	67.75
PN1IH.bin.5	67.74
PN8RK.vae.51668	67.72
PN3CA.vae.16356	67.69
PN1RJ.vae.111196	67.65
PN3RF.vae.3811	67.64
PN7RO.bin.89	67.62
PN2RI.bin.111	67.59
PN10RC.vae.13532	67.49
PN1JE.vae.11294	67.48
PN7RC.bin.97	67.47
PN10RH.vae.14512	67.44
PN16RT.bin.39	67.39
PN8RN.vae.33858	67.37
PN8RS.bin.124	67.37
PN11RJ.vae.16782	67.36
PN16RE.bin.69	67.34
PN2RJ.vae.16485	67.27
PN5RF.vae.36441	67.27
PN16RF.vae.40870	67.25
PN16RT.bin.100	67.25
PN4RG.vae.476	67.23
PN15RM.vae.9196	67.22
PN5GD.bin.75	67.21
PN11RJ.vae.1284	67.21
PN2RJ.bin.8	67.2
PN3CB.bin.196	67.18
PN2LG.vae.29162	67.18
PN3CB.vae.5275	67.17
PN11RI.bin.22	67.13
PN5GD.bin.7	67.12
PN3RB.bin.156	67.12
PN3RH.vae.30221	67.12
PN2CB.bin.112	67.11
PN1RI.vae.68459	67.1
PN6RK.vae.27890	67.1
PN12RA.bin.183	67.01
PN1RG.vae.3313	66.98
PN1GD.vae.57121	66.97
PN5CB.vae.27027	66.96
PN11RF.vae.27363	66.94
PN12RA.vae.49175	66.93
PN10RD.bin.103	66.89
PN7RV.bin.107	66.87
PN3CA.vae.101009	66.86
PN4RH.bin.157	66.83
PN1RF.vae.5656	66.81
PN8RD.vae.8226	66.81
PN10RB.vae.6992	66.81
PN9RJ.vae.34650	66.81
PN7RE.bin.71	66.81
PN16RF.bin.22	66.79
PN2RI.vae.24934	66.75
PN10RN.vae.46581	66.73
PN11RF.vae.6661	66.72
PN14RT.vae.1935	66.71
PN1RL.vae.21414	66.71
PN11RK.bin.57	66.7
PN16RC.vae.1274	66.69
PN8RG.vae.5700	66.68
PN3RF.vae.17177	66.63
PN2LB.bin.141	66.59
PN2RI.vae.11061	66.59
PN10RR.vae.8502	66.59
PN1RA.vae.5840	66.57
PN12RE.vae.2368	66.57
PN15RP.bin.18	66.52
PN16RG.vae.24619	66.5
PN11RK.bin.88	66.49
PN3GD.vae.18336	66.47
PN10RR.vae.48913	66.39
PN11RA.vae.4471	66.39
PN16RN.bin.186	66.36
PN5CB.vae.15962	66.35
PN16RR.bin.66	66.31
PN8RI.vae.5552	66.3
PN13RC.vae.55473	66.27
PN1RC.vae.18583	66.26
PN7RT.vae.1040	66.24
PN3RH.vae.5702	66.22
PN2RA.vae.10280	66.21
PN16RR.vae.27178	66.21
PN3RF.vae.34846	66.2
PN16RG.vae.49494	66.19
PN11RD.vae.20653	66.18
PN7RL.vae.4445	66.18
PN3GC.bin.11	66.17
PN16RQ.vae.1925	66.15
PN2LB.vae.1958	66.11
PN3LA.bin.201	66.1
PN10RD.vae.14324	66.07
PN16RC.vae.9589	66.06
PN7RU.vae.6305	66.06
PN3RG.vae.2890	66.02
PN1RE.vae.2523	66
PN10RC.vae.9875	65.99
PN9RN.bin.124	65.98
PN9RH.vae.2191	65.97
PN12RA.bin.101	65.97
PN7RK.bin.179	65.95
PN10RJ.vae.37052	65.93
PN15RP.bin.110	65.89
PN10RJ.vae.45911	65.87
PN16RL.vae.5728	65.86
PN8RM.vae.23004	65.86
PN3GB.bin.4	65.82
PN7RE.bin.91	65.81
PN16RU.vae.13176	65.79
PN6RL.vae.8077	65.78
PN5LF.bin.48	65.74
PN1RC.vae.5954	65.68
PN2LB.vae.662	65.68
PN8RL.vae.44930	65.67
PN4RC.vae.36767	65.66
PN5GG.bin.8	65.64
PN1GJ.vae.17654	65.61
PN5JH.vae.53004	65.61
PN9RE.vae.1728	65.59
PN14RH.vae.60503	65.59
PN10RF.vae.3340	65.58
PN13RJ.bin.202	65.57
PN15RK.vae.42078	65.57
PN5RE.bin.87	65.57
PN2RH.vae.31834	65.54
PN8RD.vae.8239	65.51
PN1RB.vae.31310	65.5
PN1RH.vae.37016	65.49
PN8RK.vae.257	65.46
PN3RA.vae.4758	65.43
PN1RD.vae.31572	65.39
PN2RA.vae.23678	65.39
PN1JE.bin.75	65.35
PN16RG.vae.22426	65.33
PN10RP.bin.155	65.33
PN12RA.vae.7782	65.3
PN3CD.bin.105	65.3
PN11RF.vae.26781	65.28
PN1RC.vae.19806	65.24
PN15RK.vae.42691	65.19
PN11RF.vae.8556	65.18
PN8RE.vae.5104	65.15
PN5GA.vae.2156	65.11
PN8RC.bin.56	65.11
PN10RF.vae.5320	65.07
PN10RQ.vae.15902	65.06
PN11RI.bin.151	65.05
PN2RE.vae.5121	65.04
PN10RG.vae.21728	65.02
PN2LJ.bin.46	64.99
PN15RH.vae.11459	64.98
PN1RH.vae.13813	64.93
PN4RE.vae.37633	64.92
PN6RQ.vae.5580	64.91
PN10RR.vae.3741	64.87
PN2JH.vae.1664	64.83
PN2LA.bin.64	64.8
PN5RE.bin.151	64.8
PN13RE.vae.66355	64.77
PN2RF.vae.661	64.76
PN15RA.vae.545	64.75
PN8RL.bin.62	64.65
PN3CH.vae.61649	64.61
PN16RQ.bin.208	64.58
PN6RC.bin.65	64.54
PN8RC.bin.82	64.54
PN2RF.vae.37133	64.52
PN1IB.vae.15256	64.5
PN1LD.vae.5324	64.5
PN16RN.bin.168	64.5
PN13RT.vae.344	64.48
PN16RO.vae.2805	64.48
PN1RD.vae.1958	64.48
PN10RB.bin.67	64.47
PN13RN.bin.97	64.46
PN13RT.vae.9075	64.45
PN8RD.vae.10067	64.45
PN1RL.vae.2467	64.45
PN6RC.vae.16352	64.44
PN16RF.bin.17	64.44
PN13RJ.bin.33	64.4
PN10RS.vae.21007	64.38
PN5CE.vae.6733	64.36
PN3CA.vae.4556	64.33
PN2RH.vae.5879	64.33
PN13RH.bin.85	64.32
PN5RG.bin.24	64.31
PN16RJ.vae.42000	64.31
PN10RS.vae.18429	64.27
PN8RR.vae.515	64.26
PN8RG.vae.13769	64.23
PN12RD.vae.5182	64.23
PN8RM.vae.3591	64.22
PN2LD.vae.8668	64.21
PN1RC.vae.18795	64.21
PN8RR.bin.122	64.18
PN9RN.bin.23	64.17
PN1RF.bin.81	64.17
PN15RK.bin.76	64.16
PN3RE.vae.2473	64.16
PN10RF.vae.9542	64.12
PN14RF.vae.4416	64.08
PN16RN.vae.1955	64.04
PN6RB.vae.12530	64.04
PN5RC.vae.11470	63.99
PN12RH.vae.10325	63.94
PN16RE.vae.9073	63.92
PN16RJ.bin.48	63.89
PN5RC.vae.32485	63.84
PN1GB.vae.867	63.83
PN12RH.vae.10048	63.83
PN10RP.vae.6232	63.79
PN15RO.vae.3204	63.77
PN10RN.vae.53878	63.75
PN7RT.vae.1176	63.73
PN8RF.vae.10732	63.72
PN6RM.vae.18043	63.7
PN11RE.bin.77	63.61
PN10RF.vae.2414	63.61
PN6RF.vae.11272	63.61
PN5IE.vae.4569	63.57
PN8RB.vae.24384	63.56
PN13RA.bin.191	63.55
PN16RQ.bin.87	63.55
PN3CB.bin.38	63.45
PN8RC.vae.6474	63.4
PN3RH.vae.1850	63.37
PN2GE.vae.1862	63.36
PN15RO.bin.125	63.34
PN6RD.vae.1901	63.32
PN11RJ.bin.152	63.32
PN3CB.vae.36856	63.32
PN16RK.vae.16692	63.3
PN8RK.vae.678	63.28
PN2RC.vae.2778	63.25
PN3CA.bin.26	63.23
PN14RA.vae.900	63.22
PN14RO.vae.1320	63.22
PN5GH.vae.14692	63.22
PN15RI.bin.101	63.22
PN9RA.bin.154	63.21
PN10RA.vae.3369	63.2
PN1RC.vae.2749	63.2
PN12RD.vae.6836	63.2
PN10RS.vae.14750	63.19
PN10RH.bin.70	63.18
PN4RH.vae.3046	63.14
PN15RB.vae.7963	63.1
PN1CI.vae.4555	63.05
PN3CA.vae.203	63.05
PN8RG.bin.196	63.03
PN3CD.vae.88779	63.01
PN14RO.vae.12971	63.01
PN6RT.vae.7279	62.99
PN16RO.bin.124	62.99
PN3RF.vae.7107	62.99
PN10RR.bin.84	62.98
PN7RC.vae.22397	62.97
PN14RS.vae.7012	62.96
PN10RB.bin.191	62.95
PN10RL.bin.190	62.92
PN6RI.vae.13687	62.91
PN12RD.vae.10282	62.9
PN10RN.vae.30074	62.88
PN1GD.bin.19	62.87
PN2LD.bin.87	62.86
PN16RD.bin.18	62.86
PN16RS.vae.23343	62.84
PN16RA.bin.156	62.82
PN2CE.vae.16262	62.73
PN16RR.bin.19	62.72
PN1RC.vae.604	62.71
PN5LE.vae.5041	62.71
PN2GF.bin.2	62.7
PN5JG.vae.4500	62.69
PN7RL.bin.155	62.69
PN3RG.vae.16712	62.68
PN5JH.vae.37233	62.67
PN9RH.vae.994	62.62
PN10RQ.bin.150	62.61
PN9RK.vae.11445	62.58
PN7RQ.bin.130	62.56
PN11RG.bin.126	62.55
PN13RM.bin.14	62.54
PN15RB.vae.32111	62.5
PN5LB.vae.12257	62.47
PN2CG.vae.5780	62.46
PN14RB.bin.6	62.44
PN1RB.vae.6725	62.43
PN2CB.bin.32	62.41
PN3GB.bin.41	62.4
PN8RO.vae.3999	62.39
PN11RI.vae.7714	62.35
PN5LG.vae.5458	62.35
PN16RD.bin.91	62.32
PN15RK.bin.100	62.31
PN15RJ.vae.8082	62.31
PN2CC.bin.133	62.3
PN16RH.vae.2362	62.29
PN6RK.bin.30	62.29
PN8RD.vae.5131	62.27
PN1LD.vae.239	62.25
PN11RE.vae.938	62.24
PN10RS.vae.11887	62.24
PN3CB.vae.2124	62.21
PN1CB.vae.952	62.19
PN5RC.vae.13389	62.19
PN2LC.vae.53418	62.18
PN6RS.vae.6788	62.14
PN8RA.vae.9888	62.11
PN8RC.vae.88918	62.11
PN1RG.vae.4734	62.1
PN5CG.bin.154	62.05
PN16RE.vae.18779	62.04
PN13RA.vae.27848	62.04
PN10RM.vae.18158	62
PN1RH.vae.22029	61.99
PN11RB.vae.3775	61.91
PN1RA.bin.93	61.89
PN11RA.vae.49668	61.86
PN16RC.bin.216	61.83
PN1LD.vae.3277	61.82
PN1RC.bin.202	61.82
PN3LH.bin.168	61.81
PN1RB.bin.217	61.81
PN7RR.vae.34571	61.79
PN8RR.bin.211	61.77
PN2CI.vae.13386	61.77
PN12RJ.bin.88	61.76
PN6RC.vae.12785	61.72
PN12RC.bin.3	61.72
PN5RD.vae.22079	61.71
PN16RU.vae.3921	61.7
PN3CG.bin.67	61.65
PN10RE.bin.81	61.64
PN3CH.vae.19501	61.64
PN9RM.vae.5103	61.62
PN6RM.vae.49654	61.61
PN1RF.vae.12205	61.56
PN6RM.vae.17827	61.53
PN11RE.vae.18999	61.52
PN10RI.vae.8529	61.51
PN11RF.bin.189	61.51
PN10RL.vae.31784	61.51
PN7RR.vae.8218	61.5
PN6RC.vae.3148	61.5
PN2GE.bin.34	61.48
PN8RL.bin.54	61.46
PN8RG.vae.7943	61.45
PN8RP.bin.160	61.43
PN16RM.vae.17470	61.42
PN15RD.vae.14904	61.41
PN5CG.vae.25600	61.32
PN3DG.bin.30	61.28
PN8RQ.vae.11114	61.28
PN8RO.vae.6799	61.28
PN14RJ.bin.188	61.27
PN15RH.vae.8206	61.25
PN3DG.bin.7	61.24
PN15RO.vae.35996	61.24
PN12RA.vae.20296	61.22
PN10RE.bin.9	61.19
PN6RT.vae.52612	61.18
PN11RD.bin.137	61.17
PN5RB.vae.6262	61.12
PN11RE.bin.157	61.09
PN7RA.bin.60	61.08
PN5RC.bin.217	61.05
PN8RN.vae.27502	61.04
PN11RO.bin.126	61.03
PN8RR.bin.104	61.01
PN1LF.vae.3486	60.98
PN7RC.bin.100	60.97
PN10RJ.bin.144	60.94
PN10RL.vae.8061	60.94
PN1RL.vae.10596	60.93
PN2CJ.bin.61	60.93
PN3RC.vae.6771	60.91
PN2RG.vae.19593	60.9
PN3RF.vae.48175	60.89
PN14RJ.bin.81	60.87
PN11RK.vae.14765	60.79
PN3RE.bin.61	60.79
PN2CE.vae.23459	60.77
PN11RG.bin.82	60.76
PN6RA.bin.105	60.76
PN1RL.vae.2179	60.76
PN6RK.bin.6	60.76
PN16RO.vae.7959	60.72
PN3LE.vae.2705	60.71
PN2RG.bin.25	60.7
PN5IH.vae.2688	60.69
PN11RH.bin.120	60.68
PN12RE.bin.91	60.67
PN8RL.vae.23547	60.66
PN10RF.vae.20632	60.66
PN10RE.vae.1538	60.65
PN1RJ.vae.491	60.63
PN16RT.bin.4	60.61
PN16RQ.vae.57	60.58
PN3CE.bin.4	60.57
PN3LA.vae.2051	60.55
PN5RF.vae.15887	60.55
PN4RA.vae.6383	60.5
PN7RJ.bin.112	60.49
PN1RK.vae.16135	60.49
PN5CG.vae.8912	60.48
PN4RC.vae.6332	60.46
PN2RC.vae.3962	60.45
PN14RP.vae.8357	60.45
PN7RQ.vae.46230	60.44
PN11RL.vae.5202	60.44
PN11RD.vae.6557	60.41
PN3RH.bin.87	60.36
PN5RG.vae.10095	60.36
PN13RA.bin.104	60.34
PN2LF.bin.56	60.32
PN1JE.bin.5	60.31
PN16RN.bin.50	60.3
PN10RE.vae.1614	60.29
PN6RT.vae.53489	60.29
PN8RJ.vae.25332	60.29
PN15RI.vae.146	60.28
PN11RH.vae.13129	60.27
PN10RQ.vae.15914	60.26
PN10RR.vae.40708	60.24
PN12RH.bin.7	60.21
PN1CJ.vae.25543	60.2
PN3DF.vae.9735	60.17
PN6RS.bin.125	60.17
PN1RC.vae.20794	60.15
PN7RL.bin.157	60.06
PN10RR.bin.46	60.05
PN16RC.vae.6570	60.05
PN5RH.vae.15428	60.05
PN16RA.vae.13838	60.04
PN16RP.vae.34502	60.04
PN3RF.vae.24060	59.97
PN16RO.bin.45	59.96
PN7RU.bin.82	59.93
PN5RF.vae.5024	59.91
PN15RC.vae.27881	59.91
PN10RS.vae.48866	59.91
PN14RI.bin.219	59.9
PN16RM.vae.2026	59.9
PN13RE.vae.33110	59.89
PN1RA.bin.12	59.87
PN1CC.bin.56	59.86
PN3RC.bin.23	59.85
PN8RG.vae.33505	59.84
PN13RR.vae.13926	59.83
PN3RD.vae.3499	59.83
PN16RM.bin.115	59.82
PN9RM.vae.12507	59.81
PN1RH.vae.39939	59.8
PN13RK.vae.10127	59.79
PN16RR.bin.25	59.78
PN15RA.vae.251	59.77
PN10RH.vae.17351	59.77
PN8RP.vae.14320	59.77
PN3CF.vae.5986	59.77
PN8RJ.vae.37108	59.77
PN15RL.bin.150	59.76
PN2CH.vae.21301	59.76
PN12RG.bin.34	59.71
PN10RR.vae.8832	59.68
PN6RO.vae.66118	59.67
PN12RB.bin.160	59.67
PN10RA.bin.94	59.67
PN15RD.bin.108	59.66
PN15RC.vae.7188	59.65
PN1CD.vae.23152	59.63
PN7RO.bin.74	59.62
PN1LH.bin.39	59.61
PN9RN.vae.8861	59.59
PN13RD.vae.8515	59.58
PN8RB.vae.15171	59.57
PN8RP.bin.137	59.56
PN2CD.vae.293	59.56
PN13RU.vae.5762	59.54
PN5RE.bin.50	59.52
PN12RD.vae.6216	59.51
PN8RN.vae.13692	59.5
PN1RL.bin.148	59.48
PN10RH.vae.5545	59.47
PN11RB.vae.1260	59.45
PN8RQ.bin.48	59.45
PN5LD.vae.10095	59.44
PN1LF.vae.7630	59.42
PN3RH.vae.18090	59.42
PN5CG.bin.39	59.4
PN3RG.vae.18204	59.38
PN3JA.vae.29559	59.36
PN11RB.vae.23289	59.34
PN2CA.vae.21842	59.31
PN3LA.vae.5366	59.29
PN12RD.vae.11021	59.29
PN16RR.vae.26068	59.28
PN5CC.bin.109	59.27
PN1RH.vae.743	59.27
PN3RH.vae.13292	59.25
PN3DG.vae.71786	59.25
PN13RQ.vae.3588	59.23
PN1CJ.vae.2310	59.21
PN8RG.vae.324	59.21
PN2RG.vae.4561	59.21
PN5RA.vae.48044	59.21
PN1RA.vae.6313	59.2
PN9RQ.vae.2786	59.18
PN12RI.bin.136	59.18
PN7RO.bin.101	59.18
PN6RP.vae.4793	59.13
PN5GH.vae.5575	59.12
PN12RE.bin.117	59.1
PN16RQ.bin.36	59.1
PN4RD.bin.43	59.08
PN4RE.vae.4629	59.02
PN7RO.bin.92	58.97
PN9RB.vae.21883	58.94
PN8RG.vae.22312	58.92
PN11RH.bin.191	58.92
PN16RO.bin.202	58.91
PN8RP.bin.82	58.89
PN4RE.vae.17329	58.87
PN1CB.vae.2581	58.85
PN5JD.vae.7370	58.84
PN16RG.vae.10311	58.83
PN1RD.vae.160564	58.82
PN10RR.bin.26	58.79
PN2RH.vae.11000	58.79
PN11RC.bin.66	58.77
PN10RL.bin.165	58.76
PN11RM.vae.652	58.75
PN6RM.bin.185	58.75
PN11RI.bin.143	58.71
PN6RD.vae.8761	58.7
PN11RE.bin.38	58.66
PN1GF.vae.11730	58.65
PN2CF.bin.145	58.64
PN3JG.vae.7445	58.64
PN8RF.vae.11447	58.64
PN16RG.vae.22445	58.62
PN3LA.bin.70	58.6
PN1RB.vae.22965	58.57
PN3JH.bin.35	58.56
PN10RE.vae.4218	58.56
PN6RO.vae.8535	58.55
PN13RL.vae.10087	58.52
PN2RJ.bin.109	58.51
PN4RG.vae.489	58.49
PN12RB.vae.14741	58.49
PN15RC.vae.5660	58.49
PN16RA.vae.59032	58.48
PN8RC.vae.52047	58.47
PN3DF.bin.15	58.45
PN16RV.vae.47451	58.42
PN13RH.bin.132	58.42
PN5LD.vae.1684	58.41
PN9RF.vae.9912	58.4
PN5GD.bin.53	58.39
PN5RC.vae.17613	58.39
PN14RM.vae.30501	58.38
PN9RH.bin.188	58.37
PN13RG.vae.18065	58.36
PN7RL.vae.577	58.34
PN6RL.bin.194	58.28
PN14RK.vae.4602	58.26
PN6RS.bin.92	58.24
PN1LC.bin.61	58.23
PN8RP.vae.2970	58.22
PN10RN.vae.11384	58.21
PN10RG.vae.1394	58.2
PN8RE.vae.48285	58.17
PN7RO.bin.91	58.17
PN15RI.vae.23814	58.15
PN11RF.vae.11531	58.15
PN15RF.bin.18	58.14
PN16RH.bin.20	58.13
PN16RD.vae.1180	58.12
PN3DF.vae.9493	58.1
PN5LD.bin.63	58.09
PN10RO.vae.26865	58.08
PN7RB.vae.5568	58.08
PN14RO.vae.2584	58.04
PN3RF.vae.24924	58.01
PN15RJ.vae.2033	58
PN3LB.bin.64	58
PN16RI.bin.154	57.98
PN14RK.vae.7725	57.98
PN16RA.bin.56	57.94
PN2RI.bin.152	57.92
PN8RE.vae.52577	57.91
PN14RN.vae.9396	57.89
PN3RH.vae.30410	57.86
PN3GA.vae.9523	57.85
PN6RQ.bin.108	57.82
PN2RD.vae.12162	57.82
PN8RL.bin.124	57.82
PN10RK.bin.90	57.82
PN14RH.vae.26987	57.81
PN16RV.bin.20	57.8
PN3CH.vae.1043	57.74
PN6RS.vae.32942	57.74
PN6RF.vae.4844	57.74
PN1RE.bin.38	57.74
PN16RR.vae.38495	57.73
PN5RH.vae.5657	57.72
PN4RD.vae.36140	57.72
PN2LJ.vae.9188	57.71
PN6RL.bin.24	57.7
PN16RG.vae.14305	57.69
PN1RK.vae.1860	57.68
PN7RB.vae.24627	57.67
PN3CB.vae.7456	57.66
PN1RA.bin.179	57.65
PN14RH.bin.137	57.65
PN11RN.bin.19	57.65
PN7RK.vae.3297	57.63
PN1RF.bin.61	57.63
PN6RG.vae.2753	57.62
PN11RF.bin.34	57.61
PN1RD.vae.31518	57.61
PN10RG.vae.7479	57.6
PN1RB.bin.148	57.59
PN6RB.vae.14535	57.57
PN11RO.bin.14	57.55
PN16RR.vae.39651	57.54
PN1RL.vae.1851	57.48
PN10RO.vae.17172	57.47
PN6RQ.vae.4766	57.46
PN16RI.vae.1435	57.45
PN7RD.bin.182	57.44
PN8RA.vae.6280	57.42
PN11RL.bin.2	57.39
PN3RE.vae.19185	57.38
PN14RB.bin.146	57.37
PN6RS.vae.10052	57.37
PN7RD.vae.3897	57.37
PN11RH.vae.8287	57.36
PN8RK.bin.78	57.35
PN8RH.vae.11584	57.33
PN11RF.bin.127	57.32
PN10RH.vae.1653	57.31
PN11RA.bin.146	57.31
PN1GE.bin.55	57.3
PN1RF.bin.116	57.3
PN1CH.vae.1558	57.28
PN10RR.vae.17193	57.28
PN4RA.bin.40	57.28
PN11RI.vae.5791	57.26
PN1RB.bin.187	57.26
PN1CB.bin.54	57.24
PN5LD.vae.12989	57.24
PN1JE.vae.11532	57.24
PN6RA.vae.5473	57.21
PN10RA.vae.9727	57.19
PN7RG.bin.58	57.17
PN1GG.vae.9172	57.15
PN3JA.bin.13	57.14
PN3RH.vae.2184	57.13
PN2RH.vae.43779	57.1
PN8RM.vae.2229	57.08
PN3RB.vae.9685	57.08
PN7RK.vae.14528	57.07
PN16RM.vae.25245	57.03
PN6RM.vae.4964	56.99
PN2IF.bin.18	56.96
PN9RM.bin.6	56.93
PN11RM.vae.24886	56.86
PN15RL.vae.14864	56.84
PN8RL.vae.14373	56.83
PN2LH.bin.73	56.83
PN5CE.vae.6857	56.82
PN6RT.vae.25275	56.8
PN11RI.vae.14133	56.8
PN13RD.bin.51	56.8
PN13RQ.vae.512	56.79
PN14RH.vae.37805	56.78
PN2LH.vae.19597	56.76
PN16RG.vae.23843	56.75
PN3LE.vae.5845	56.73
PN4RE.vae.33932	56.71
PN12RB.vae.36045	56.71
PN16RN.bin.26	56.71
PN10RE.vae.4305	56.69
PN14RE.vae.6049	56.67
PN9RB.vae.27512	56.64
PN8RE.vae.2402	56.63
PN1GE.vae.19718	56.63
PN8RJ.vae.13178	56.62
PN4RE.vae.68132	56.62
PN9RB.bin.189	56.6
PN11RA.vae.12817	56.57
PN14RQ.bin.102	56.56
PN10RB.vae.4838	56.54
PN10RS.vae.1153	56.53
PN7RO.vae.909	56.52
PN10RE.vae.8331	56.49
PN10RJ.vae.47581	56.48
PN2RB.bin.21	56.47
PN10RJ.bin.164	56.46
PN13RS.vae.1267	56.45
PN1CK.vae.54643	56.43
PN14RH.bin.111	56.41
PN3LB.bin.42	56.41
PN2GB.vae.4889	56.39
PN8RS.vae.2523	56.38
PN5RG.vae.91992	56.38
PN12RF.bin.54	56.37
PN12RI.vae.9756	56.36
PN5GG.vae.6559	56.34
PN13RU.vae.8201	56.34
PN1RA.vae.20947	56.34
PN16RL.vae.12770	56.31
PN11RO.bin.161	56.3
PN11RA.vae.1033	56.29
PN1RI.vae.25899	56.28
PN11RH.bin.78	56.26
PN2CE.vae.27783	56.26
PN13RQ.bin.59	56.25
PN3CD.vae.80983	56.25
PN9RK.vae.13713	56.24
PN8RD.bin.74	56.22
PN5LG.vae.1874	56.22
PN2RJ.bin.112	56.21
PN3CA.vae.9823	56.21
PN7RD.vae.2664	56.19
PN7RQ.vae.42518	56.19
PN2RJ.vae.1482	56.16
PN9RI.vae.17240	56.16
PN6RB.vae.25081	56.14
PN11RD.bin.63	56.12
PN3CH.bin.141	56.12
PN1CA.vae.690	56.1
PN1RE.vae.1889	56.09
PN16RC.bin.158	56.07
PN15RC.bin.96	56.06
PN13RM.vae.5854	56.04
PN7RQ.vae.4036	56.02
PN5GF.vae.5113	56.02
PN4RH.vae.15181	56.01
PN16RM.bin.176	55.98
PN2LE.vae.579	55.98
PN1IB.vae.5971	55.97
PN7RI.vae.30615	55.96
PN11RN.vae.8734	55.95
PN11RA.bin.84	55.94
PN14RP.vae.28811	55.94
PN15RK.bin.111	55.93
PN10RC.bin.54	55.93
PN1JA.bin.12	55.9
PN9RM.bin.62	55.89
PN11RC.vae.26380	55.89
PN11RO.vae.6781	55.87
PN1GE.bin.83	55.86
PN5RE.bin.226	55.85
PN15RG.bin.130	55.84
PN1RA.vae.9654	55.84
PN11RM.bin.210	55.84
PN3RA.bin.116	55.83
PN8RS.vae.9894	55.82
PN10RD.bin.63	55.82
PN5LE.bin.54	55.8
PN5IB.vae.1127	55.78
PN16RC.vae.8615	55.76
PN12RB.vae.10809	55.75
PN3LB.bin.24	55.74
PN2LG.vae.2093	55.74
PN16RE.bin.73	55.71
PN6RC.bin.219	55.71
PN8RG.vae.13914	55.71
PN13RG.bin.50	55.67
PN13RO.bin.182	55.66
PN12RG.vae.28594	55.65
PN2GD.vae.6314	55.62
PN11RE.vae.24347	55.61
PN14RP.bin.171	55.6
PN2RJ.vae.20897	55.6
PN2JC.bin.19	55.58
PN9RH.vae.1288	55.56
PN3GF.vae.7096	55.55
PN11RE.bin.179	55.55
PN3RB.bin.56	55.53
PN15RN.vae.5220	55.51
PN2CB.bin.101	55.5
PN6RS.bin.20	55.5
PN14RJ.vae.18394	55.49
PN3CA.vae.47362	55.48
PN3RB.bin.117	55.47
PN6RS.vae.30524	55.46
PN1CK.bin.41	55.45
PN11RI.vae.288	55.44
PN13RG.bin.74	55.42
PN2GG.bin.15	55.42
PN6RE.bin.54	55.42
PN1GF.vae.19345	55.41
PN5IH.vae.7468	55.41
PN14RJ.vae.2673	55.4
PN13RB.vae.2722	55.4
PN3CC.vae.39272	55.39
PN15RL.bin.99	55.38
PN6RJ.bin.145	55.38
PN5LG.bin.252	55.38
PN1RK.bin.40	55.38
PN6RD.vae.642	55.36
PN6RI.bin.121	55.36
PN6RI.bin.103	55.35
PN1RD.vae.79989	55.35
PN2RD.bin.83	55.34
PN4RE.vae.46740	55.34
PN6RT.vae.14226	55.32
PN15RJ.bin.110	55.29
PN14RD.bin.137	55.25
PN7RP.bin.171	55.24
PN1RE.vae.534	55.22
PN5CB.vae.19190	55.22
PN8RD.bin.64	55.21
PN11RA.vae.22660	55.2
PN16RM.vae.19422	55.2
PN15RA.vae.12433	55.19
PN9RK.vae.13598	55.18
PN5GH.vae.19480	55.17
PN11RG.vae.87033	55.15
PN3RF.bin.26	55.15
PN3LG.bin.72	55.13
PN13RF.bin.113	55.12
PN6RP.vae.36474	55.11
PN10RL.vae.12848	55.09
PN14RB.bin.163	55.08
PN6RT.vae.19627	55.08
PN11RM.bin.146	55.07
PN5LA.vae.6738	55.06
PN3RD.vae.5706	55.04
PN4RE.vae.32966	55.04
PN7RA.vae.24338	55.01
PN7RU.vae.4551	54.99
PN10RH.vae.2465	54.96
PN3LC.vae.9609	54.96
PN13RF.vae.6790	54.95
PN8RF.bin.54	54.94
PN1RD.bin.267	54.94
PN16RD.bin.84	54.94
PN3RE.vae.1778	54.94
PN12RB.bin.9	54.93
