DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	AMG
PN13RI_k141_1324572	0
PN13RI_k141_1493774	0
PN13RI_k141_1571320	0
PN13RI_k141_1583273	0
PN13RI_k141_1597242	0
PN13RI_k141_1633211	0
PN13RI_k141_449836	0
PN13RI_k141_460909	0
PN13RI_k141_538859	0
PN13RI_k141_724432	0
PN13RI_k141_783908	0
PN13RI_k141_844931	0
PN13RJ_k141_1928566	0
PN13RJ_k141_1928649	0
PN13RJ_k141_1983588	0
PN13RJ_k141_2254358	0
PN13RJ_k141_989422	0
PN13RJ_k141_992465	0
PN13RK_k141_1338254	0
PN13RK_k141_193061	0
PN13RK_k141_2470730	0
PN13RK_k141_463153	0
PN13RL_k141_1041907	0
PN13RL_k141_1176330	0
PN13RL_k141_1239514	0
PN13RL_k141_1432592	0
PN13RL_k141_1456093	0
PN13RL_k141_1636882	0
PN13RL_k141_1697958	0
PN13RL_k141_1858423	0
PN13RL_k141_1888086	0
PN13RL_k141_2065355	0
PN13RL_k141_2332451	0
PN13RL_k141_305379	0
PN13RL_k141_393256	0
PN13RL_k141_515317	0
PN13RL_k141_565882	0
PN13RL_k141_715543	0
PN13RM_k141_1093602	0
PN13RM_k141_1669280	0
PN13RM_k141_200892	0
PN13RM_k141_230511	0
PN13RM_k141_464357	0
PN13RN_k141_1162760	0
PN13RN_k141_1225201	0
PN13RN_k141_1336308	0
PN13RN_k141_2002683	0
PN13RN_k141_2002706	0
PN13RO_k141_1175609	0
PN13RO_k141_1229774	0
PN13RO_k141_1756837	0
PN13RO_k141_271501	0
PN13RO_k141_337098_1	0
PN13RO_k141_54744	0
PN13RP_k141_1197903	0
PN13RP_k141_1994762	0
PN13RP_k141_1994780	0
PN13RP_k141_238766	0
PN13RP_k141_41413	0
PN13RP_k141_475406	0
PN13RP_k141_712547_1	0
PN13RP_k141_772186	0
PN13RP_k141_814959	0
PN13RP_k141_85652	0
PN13RP_k141_86475	0
PN13RQ_k141_1473523	0
PN13RQ_k141_1619451	0
PN13RQ_k141_1704749	0
PN13RQ_k141_1715039	0
PN13RQ_k141_1884178	0
PN13RQ_k141_1900429	0
PN13RQ_k141_1906541	0
PN13RQ_k141_223595	0
PN13RQ_k141_246375	0
PN13RQ_k141_278726	0
PN13RQ_k141_763375	0
PN13RQ_k141_890261	0
PN13RR_k141_1078120	0
PN13RR_k141_1094644_1	0
PN13RR_k141_1121971	0
PN13RR_k141_1265418	0
PN13RR_k141_133343	0
PN13RR_k141_1333580	0
PN13RR_k141_1771710	0
PN13RR_k141_286689	0
PN13RR_k141_3375	0
PN13RR_k141_36363	0
PN13RR_k141_422894	0
PN13RR_k141_733993	0
PN13RR_k141_748270	0
PN13RS_k141_153000	0
PN13RS_k141_1715761	0
PN13RS_k141_1993150	0
PN13RS_k141_2055442	0
PN13RS_k141_2191213	0
PN13RS_k141_2191220	0
PN13RS_k141_2191300	0
PN13RS_k141_435202	0
PN13RS_k141_555351	0
PN13RS_k141_639730	0
PN13RT_k141_1154941	0
PN13RT_k141_1210700	0
PN13RT_k141_1233224_fragment_1	0
PN13RT_k141_1364854	0
PN13RT_k141_1452337	0
PN13RT_k141_20643	0
PN13RT_k141_283880	0
PN13RT_k141_368816	0
PN13RT_k141_39005	0
PN13RT_k141_419652	0
PN13RT_k141_508928	0
PN13RT_k141_792857	0
PN13RT_k141_844197	0
PN13RT_k141_873000	0
PN13RT_k141_967628	0
PN13RT_k141_975089	0
PN13RU_k141_1544193	0
PN13RU_k141_1681187	0
PN13RU_k141_2528407	0
PN13RU_k141_473456_1	0
PN14RA_k141_1210024	0
PN14RB_k141_1035986	0
PN14RB_k141_1104131	0
PN14RB_k141_442146_1	0
PN14RB_k141_497802	0
PN14RB_k141_547548	0
PN14RC_k141_1382936	0
PN14RC_k141_1491583	0
PN14RC_k141_192751	0
PN14RC_k141_221477	0
PN14RC_k141_244955	0
PN14RC_k141_392538	0
PN14RD_k141_1074509	0
PN14RD_k141_112857	0
PN14RD_k141_1273681	0
PN14RD_k141_1381381	0
PN14RD_k141_1450980	0
PN14RD_k141_1573730	0
PN14RD_k141_1766671	0
PN14RD_k141_1931338	0
PN14RD_k141_486505	0
PN14RD_k141_714083	0
PN14RD_k141_774771	0
PN14RD_k141_89237	0
PN14RD_k141_957529	0
PN14RD_k141_964333	0
PN14RD_k141_995827	0
PN14RE_k141_1032536	0
PN14RE_k141_177224	0
PN14RE_k141_435645	0
PN14RE_k141_488949	0
PN14RE_k141_915871	0
PN14RE_k141_930648	0
PN14RF_k141_435467	0
PN14RF_k141_754576	0
PN14RF_k141_995835	0
PN14RG_k141_1058480	0
PN14RG_k141_1672868	0
PN14RG_k141_2017747	0
PN14RG_k141_670493	0
PN14RG_k141_739458	0
PN14RG_k141_822652	0
PN14RG_k141_843778	0
PN14RG_k141_8629	0
PN14RH_k141_100223	0
PN14RH_k141_1003717	0
PN14RH_k141_1266335	0
PN14RH_k141_1295661	0
PN14RH_k141_149914	0
PN14RH_k141_1781475	0
PN14RH_k141_1793068_1	0
PN14RH_k141_1817799	0
PN14RH_k141_193408	0
PN14RH_k141_2075463	0
PN14RH_k141_667504	0
PN14RH_k141_814862	0
PN14RH_k141_862374	0
PN14RH_k141_89055	0
PN14RH_k141_993015_1	0
PN14RI_k141_1057543	0
PN14RI_k141_1424960	0
PN14RI_k141_1427918	0
PN14RI_k141_15624	0
PN14RI_k141_2331449	0
PN14RI_k141_390234	0
PN14RI_k141_803585	0
PN14RI_k141_847897	0
PN14RJ_k141_1177935	0
PN14RJ_k141_321945	0
PN14RJ_k141_335819	0
PN14RJ_k141_550189	0
PN14RJ_k141_79813	0
PN14RK_k141_102728	0
PN14RK_k141_1393081	0
PN14RK_k141_1755889	0
PN14RK_k141_220552	0
PN14RK_k141_262862	0
PN14RK_k141_29026	0
PN14RK_k141_325297	0
PN14RK_k141_694787	0
PN14RK_k141_770827	0
PN14RL_k141_1918535	0
PN14RL_k141_71548	0
PN14RL_k141_721855	0
PN14RM_k141_401689	0
PN14RM_k141_567920_fragment_1	0
PN14RM_k141_581570	0
PN14RM_k141_766765_1	0
PN14RM_k141_847846	0
PN14RM_k141_864349_1	0
PN14RN_k141_1018875	0
PN14RN_k141_1144488	0
PN14RN_k141_1215307	0
PN14RN_k141_1489626	0
PN14RN_k141_287062	0
PN14RO_k141_1079769	0
PN14RO_k141_1142913	0
PN14RO_k141_373790	0
PN14RO_k141_461119	0
PN14RO_k141_70165	0
PN14RP_k141_1278329	0
PN14RP_k141_1361196	0
PN14RP_k141_225722	0
PN14RP_k141_297058	0
PN14RP_k141_317219	0
PN14RP_k141_412704	0
PN14RP_k141_467786	0
PN14RP_k141_498386	0
PN14RP_k141_551336	0
PN14RP_k141_56710	0
PN14RP_k141_618717	0
PN14RP_k141_763373	0
PN14RP_k141_955214	0
PN14RP_k141_976025	0
PN14RQ_k141_1157822	0
PN14RQ_k141_1410189	0
PN14RQ_k141_1480454	0
PN14RQ_k141_213909	0
PN14RQ_k141_270288	0
PN14RQ_k141_448569	0
PN14RQ_k141_535780	0
PN14RQ_k141_679108	0
PN14RQ_k141_804714	0
PN14RR_k141_1060289	0
PN14RR_k141_1196609	0
PN14RR_k141_1436088	0
PN14RR_k141_1636316	0
PN14RR_k141_1663687	0
PN14RR_k141_1713790	0
PN14RR_k141_173369	0
PN14RR_k141_376113	0
PN14RS_k141_484359	0
PN14RS_k141_561583_1	0
PN14RS_k141_936221	0
PN14RT_k141_685834	0
PN14RT_k141_980229	0
PN14RT_k141_981848	0
PN15RA_k141_104436	0
PN15RA_k141_11048	0
PN15RA_k141_128957	0
PN15RA_k141_131831	0
PN15RA_k141_159227	0
PN15RA_k141_276028	0
PN15RA_k141_349556	0
PN15RA_k141_381137	0
PN15RA_k141_472244	0
PN15RA_k141_59183	0
PN15RA_k141_872659	0
PN15RA_k141_929000	0
PN15RB_k141_123830	0
PN15RB_k141_1511894	0
PN15RB_k141_1547699	0
PN15RB_k141_1595987	0
PN15RB_k141_1595988	0
PN15RB_k141_16717	0
PN15RB_k141_17701	0
PN15RB_k141_191255	0
PN15RB_k141_254808	0
PN15RB_k141_367910	0
PN15RB_k141_455639	0
PN15RB_k141_468145	0
PN15RB_k141_524916	0
PN15RB_k141_56270	0
PN15RB_k141_580250	0
PN15RB_k141_589693	0
PN15RB_k141_879658_1	0
PN15RC_k141_1012656	0
PN15RC_k141_1378419	0
PN15RC_k141_380975	0
PN15RC_k141_436270	0
PN15RC_k141_829950	0
PN15RD_k141_123260	0
PN15RD_k141_162416	0
PN15RD_k141_205242	0
PN15RD_k141_288857	0
PN15RD_k141_316625	0
PN15RD_k141_319830	0
PN15RD_k141_330222	0
PN15RD_k141_389364	0
PN15RD_k141_416087	0
PN15RD_k141_449192	0
PN15RD_k141_638129	0
PN15RD_k141_688578	0
PN15RD_k141_93855	0
PN15RE_k141_1022715	0
PN15RE_k141_1031824	0
PN15RE_k141_227070	0
PN15RE_k141_257111	0
PN15RE_k141_356478	0
PN15RE_k141_485467	0
PN15RE_k141_603309	0
PN15RE_k141_60789	0
PN15RE_k141_699455	0
PN15RE_k141_958790	0
PN15RE_k141_971255	0
PN15RF_k141_1273496	0
PN15RF_k141_1303774	0
PN15RF_k141_173056	0
PN15RF_k141_580498	0
PN15RF_k141_795998	0
PN15RG_k141_1070421	0
PN15RG_k141_1142728	0
PN15RG_k141_477650	0
PN15RG_k141_796733	0
PN15RG_k141_879669	0
PN15RH_k141_1252959	0
PN15RH_k141_204586	0
PN15RH_k141_353685	0
PN15RH_k141_372090	0
PN15RI_k141_1107879	0
PN15RI_k141_1218750	0
PN15RI_k141_1223409	0
PN15RI_k141_158128	0
PN15RI_k141_487983	0
PN15RI_k141_538845	0
PN15RI_k141_718981	0
PN15RI_k141_958449	0
PN15RJ_k141_1000886	0
PN15RJ_k141_1093378	0
PN15RJ_k141_374979	0
PN15RJ_k141_713155	0
PN15RK_k141_1567934	0
PN15RK_k141_371933	0
PN15RK_k141_834394	0
PN15RL_k141_1252129	0
PN15RL_k141_308569	0
PN15RM_k141_1686793	0
PN15RM_k141_1718887	0
PN15RM_k141_243893	0
PN15RM_k141_376717	0
PN15RM_k141_941659	0
PN15RN_k141_358893_1	0
PN15RO_k141_1000375_1	0
PN15RO_k141_1080334	0
PN15RO_k141_133689	0
PN15RO_k141_133712	0
PN15RO_k141_396851	0
PN15RO_k141_542115	0
PN15RO_k141_639810	0
PN15RO_k141_695343	0
PN15RO_k141_822682	0
PN15RO_k141_857948	0
PN15RO_k141_898252	0
PN15RO_k141_982896	0
PN15RO_k141_987514	0
PN15RO_k141_991361	0
PN15RP_k141_1021502	0
PN15RP_k141_1457214	0
PN15RP_k141_21700	0
PN15RP_k141_279676	0
PN15RP_k141_448645	0
PN15RP_k141_551349	0
PN15RP_k141_569596	0
PN15RP_k141_715	0
PN15RP_k141_823726	0
PN15RP_k141_95987	0
PN16RA_k141_124465	0
PN16RA_k141_2121880	0
PN16RA_k141_219454	0
PN16RA_k141_2369777	0
PN16RA_k141_2693783	0
PN16RA_k141_274548	0
PN16RA_k141_404423	0
PN16RB_k141_1100916	0
PN16RB_k141_1179852	0
PN16RB_k141_1281870	0
PN16RB_k141_1476896	0
PN16RB_k141_1906153	0
PN16RB_k141_1980816	0
PN16RB_k141_48809	0
PN16RB_k141_72140	0
PN16RB_k141_94014	0
PN16RC_k141_133567	0
PN16RC_k141_1394850	0
PN16RC_k141_1826620_1	0
PN16RC_k141_2137341	0
PN16RC_k141_278649	0
PN16RC_k141_467222	0
PN16RC_k141_773873	0
PN16RD_k141_1043541	0
PN16RD_k141_1303079	0
PN16RD_k141_1341369	0
PN16RD_k141_1411612	0
PN16RD_k141_233336	0
PN16RD_k141_286758	0
PN16RE_k141_1143507	0
PN16RE_k141_114795	0
PN16RE_k141_134701	0
PN16RE_k141_1386842	0
PN16RE_k141_1390479	0
PN16RE_k141_1438866	0
PN16RE_k141_1451899	0
PN16RE_k141_1519735	0
PN16RE_k141_1567053	0
PN16RE_k141_1584746	0
PN16RE_k141_1588135	0
PN16RE_k141_1629287	0
PN16RE_k141_1641035	0
PN16RE_k141_1645974	0
PN16RE_k141_1662183	0
PN16RE_k141_1662188	0
PN16RE_k141_1662225	0
PN16RE_k141_278506	0
PN16RE_k141_31134	0
PN16RE_k141_344729_1	0
PN16RE_k141_372007	0
PN16RE_k141_407456	0
PN16RE_k141_438700	0
PN16RE_k141_517681	0
PN16RE_k141_524755	0
PN16RE_k141_64025	0
PN16RE_k141_669575	0
PN16RE_k141_774129	0
PN16RE_k141_841807	0
PN16RE_k141_894056	0
PN16RE_k141_969258	0
PN16RF_k141_1138306	0
PN16RF_k141_1428429	0
PN16RF_k141_1699700	0
PN16RF_k141_217347	0
PN16RF_k141_392983	0
PN16RF_k141_560438	0
PN16RF_k141_702385	0
PN16RG_k141_1346045	0
PN16RG_k141_1408148	0
PN16RG_k141_1574058	0
PN16RG_k141_464457	0
PN16RG_k141_62335	0
PN16RG_k141_906408	0
PN16RH_k141_1792639	0
PN16RH_k141_2209123	0
PN16RH_k141_2296413	0
PN16RI_k141_1286811	0
PN16RJ_k141_1466530	0
PN16RJ_k141_2060261	0
PN16RK_k141_1262223	0
PN16RL_k141_1008135	0
PN16RL_k141_1051435	0
PN16RL_k141_1192191	0
PN16RL_k141_1272657	0
PN16RL_k141_133012	0
PN16RL_k141_1500191	0
PN16RL_k141_1671686	0
PN16RL_k141_665854	0
PN16RL_k141_788942	0
PN16RL_k141_944702	0
PN16RM_k141_1048390	0
PN16RM_k141_1366366	0
PN16RM_k141_1670682	0
PN16RM_k141_554437	0
PN16RM_k141_653642	0
PN16RM_k141_759662	0
PN16RM_k141_804407	0
PN16RM_k141_848757	0
PN16RM_k141_922211	0
PN16RN_k141_1170942	0
PN16RN_k141_1463286	0
PN16RN_k141_1486918	0
PN16RN_k141_1780664	0
PN16RN_k141_1905548	0
PN16RN_k141_1943908	0
PN16RN_k141_195206	0
PN16RN_k141_667282	0
PN16RN_k141_693979	0
PN16RN_k141_882133	0
PN16RN_k141_962900	0
PN16RO_k141_2306849	0
PN16RO_k141_41220	0
PN16RO_k141_449222	0
PN16RO_k141_773778	0
PN16RO_k141_874278	0
PN16RP_k141_1548318	0
PN16RP_k141_1555780	0
PN16RP_k141_1827494	0
PN16RP_k141_1920505	0
PN16RP_k141_640449	0
PN16RQ_k141_1605733	0
PN16RQ_k141_1978675	0
PN16RQ_k141_2078335	0
PN16RQ_k141_585568	0
PN16RR_k141_1214290	0
PN16RR_k141_1409649	0
PN16RR_k141_1432808	0
PN16RR_k141_221802	0
PN16RR_k141_38256	0
PN16RR_k141_683250	0
PN16RR_k141_876866	0
PN16RS_k141_116041	0
PN16RS_k141_1847034	0
PN16RS_k141_20792	0
PN16RS_k141_371475	0
PN16RS_k141_857765	0
PN16RT_k141_1115145	0
PN16RT_k141_1527518	0
PN16RT_k141_1534732	0
PN16RT_k141_1932734	0
PN16RT_k141_2056638	0
PN16RT_k141_216731	0
PN16RU_k141_1610026	0
PN16RU_k141_1677313	0
PN16RU_k141_1695869	0
PN16RU_k141_2047768	0
PN16RU_k141_2177486	0
PN16RU_k141_466713	0
PN16RV_k141_1117636	0
PN16RV_k141_1342288	0
PN16RV_k141_1460871	0
PN16RV_k141_1574822	0
PN16RV_k141_1718471	0
PN16RV_k141_1830646	0
PN16RV_k141_267459	0
PN16RV_k141_421985	0
PN16RV_k141_548467	0
PN16RV_k141_599430	0
PN16RV_k141_711225	0
PN16RV_k141_712342	0
PN16RV_k141_726715	0
PN16RV_k141_746986	0
PN16RV_k141_803137	0
PN16RV_k141_856759	0
PN16RV_k141_927144	0
PN16RV_k141_931145	0
PN1CA_k141_1531540_fragment_1	0
PN1CA_k141_1739074	0
PN1CB_k141_1411866	0
PN1CB_k141_2323197	0
PN1CB_k141_614865	0
PN1CD_k141_1478901	0
PN1CD_k141_632478	0
PN1CD_k141_662237	0
PN1CD_k141_74333	0
PN1CD_k141_897234	0
PN1CF_k141_113199	0
PN1CF_k141_129774	0
PN1CG_k141_101881	0
PN1CG_k141_102033	0
PN1CG_k141_342878	0
PN1CG_k141_371781	0
PN1CG_k141_434281	0
PN1CG_k141_439259_1	0
PN1CG_k141_45774	0
PN1CG_k141_459629	0
PN1CG_k141_525180	0
PN1CG_k141_566569	0
PN1CG_k141_652974_1	0
PN1CG_k141_674144	0
PN1CG_k141_686749	0
PN1CG_k141_692335	0
PN1CG_k141_775316	0
PN1CG_k141_787504	0
PN1CG_k141_856750	0
PN1CG_k141_866485	0
PN1CH_k141_1556948	0
PN1CH_k141_170745	0
PN1CI_k141_1137712	0
PN1CI_k141_1137761	0
PN1CI_k141_1137793	0
PN1CI_k141_228487	0
PN1CI_k141_259121	0
PN1CI_k141_286514	0
PN1CI_k141_328163	0
PN1CI_k141_357006	0
PN1CI_k141_368855	0
PN1CI_k141_446093	0
PN1CI_k141_716354	0
PN1CI_k141_795398	0
PN1CJ_k141_1198290	0
PN1CJ_k141_160081	0
PN1CJ_k141_1693982	0
PN1CJ_k141_232635	0
PN1CJ_k141_23916	0
PN1CJ_k141_373890	0
PN1CJ_k141_39415	0
PN1CJ_k141_776072	0
PN1CJ_k141_839	0
PN1CJ_k141_993785	0
PN1CK_k141_184502	0
PN1CK_k141_288684	0
PN1CK_k141_515375	0
PN1CK_k141_544566	0
PN1CK_k141_635606	0
PN1CK_k141_68986	0
PN1CK_k141_710332	0
PN1CK_k141_810776	0
PN1CL_k141_1046969	0
PN1CL_k141_1203479	0
PN1CL_k141_1426792	0
PN1CL_k141_1450622	0
PN1CL_k141_1487418	0
PN1CL_k141_1487420	0
PN1CL_k141_262445	0
PN1CL_k141_546948	0
PN1CL_k141_549733	0
PN1CL_k141_583939	0
PN1CL_k141_722299	0
PN1CL_k141_755318	0
PN1CL_k141_820020	0
PN1DJ_k141_181020_1	0
PN1DJ_k141_236295	0
PN1DK_k141_134360	0
PN1DK_k141_4669	0
PN1DL_k141_234062	0
PN1GC_k141_268259	0
PN1GD_k141_245557	0
PN1GE_k141_116355	0
PN1GE_k141_137495	0
PN1GE_k141_149345	0
PN1GE_k141_15294_1	0
PN1GE_k141_225324	0
PN1GE_k141_24823	0
PN1GE_k141_343197	0
PN1GE_k141_343212	0
PN1GE_k141_98801	0
PN1GF_k141_258621	0
PN1GF_k141_281658	0
PN1GF_k141_281669	0
PN1GF_k141_63062	0
PN1GG_k141_212462	0
PN1GG_k141_25251	0
PN1GG_k141_43048	0
PN1GG_k141_438642	0
PN1GG_k141_462127	0
PN1GH_k141_186914	0
PN1GH_k141_19955	0
PN1GH_k141_227079	0
PN1GH_k141_236952	0
PN1GJ_k141_192057	0
PN1GJ_k141_203240	0
PN1GJ_k141_285908	0
PN1GJ_k141_302866_1	0
PN1GK_k141_174384	0
PN1GL_k141_12885	0
PN1GL_k141_267707	0
PN1GL_k141_45224	0
PN1IK_k141_30398	0
PN1JC_k141_213915	0
PN1JE_k141_172999	0
PN1JE_k141_209792	0
PN1JE_k141_222453_1	0
PN1JE_k141_29240	0
PN1JE_k141_335935	0
PN1JE_k141_343120	0
PN1JE_k141_38050	0
PN1JE_k141_404793	0
PN1JE_k141_431965	0
PN1JE_k141_457820	0
PN1JE_k141_501992	0
PN1JE_k141_517945	0
PN1JE_k141_52215	0
PN1JE_k141_68404	0
PN1JE_k141_97771	0
PN1JG_k141_294197	0
PN1JG_k141_53867	0
PN1JG_k141_56533	0
PN1JH_k141_159676	0
PN1JH_k141_64601	0
PN1JI_k141_79575	0
PN1JJ_k141_156448	0
PN1JK_k141_11142	0
PN1JK_k141_21033	0
PN1JK_k141_34086	0
PN1JK_k141_91529	0
PN1JL_k141_200819	0
PN1LC_k141_1517893	0
PN1LC_k141_1774806	0
PN1LD_k141_1326352	0
PN1LD_k141_285229	0
PN1LG_k141_246527	0
PN1LG_k141_325050	0
PN1LG_k141_406237	0
PN1LG_k141_562633_1	0
PN1LG_k141_576345	0
PN1LG_k141_680009	0
PN1LG_k141_771520	0
PN1LG_k141_849838	0
PN1LH_k141_1036387	0
PN1LH_k141_1112240	0
PN1LH_k141_1298811	0
PN1LH_k141_465126	0
PN1LI_k141_1188627	0
PN1LI_k141_791623	0
PN1LI_k141_960006_1	0
PN1LJ_k141_10150_1	0
PN1LJ_k141_507026	0
PN1LK_k141_449297	0
PN1LK_k141_829153	0
PN1RA_k141_1028221	0
PN1RA_k141_1229209	0
PN1RA_k141_1267407	0
PN1RA_k141_1534496	0
PN1RA_k141_1679825	0
PN1RA_k141_1898361	0
PN1RA_k141_1905531	0
PN1RA_k141_2099693	0
PN1RA_k141_2188434	0
PN1RA_k141_2235290	0
PN1RA_k141_2363194	0
PN1RA_k141_2513202	0
PN1RA_k141_2564219	0
PN1RA_k141_3028772	0
PN1RA_k141_3158471	0
PN1RA_k141_364613	0
PN1RA_k141_3700385	0
PN1RA_k141_3914734	0
PN1RA_k141_3964592	0
PN1RA_k141_4399293	0
PN1RA_k141_4399311	0
PN1RA_k141_600627	0
PN1RA_k141_795394	0
PN1RA_k141_816037	0
PN1RB_k141_1401784	0
PN1RB_k141_1664868	0
PN1RB_k141_1833045	0
PN1RB_k141_2165228	0
PN1RB_k141_2332490	0
PN1RB_k141_2422569	0
PN1RB_k141_2583997	0
PN1RB_k141_3558148	0
PN1RB_k141_3810624	0
PN1RB_k141_4059408	0
PN1RB_k141_666031	0
PN1RB_k141_773614	0
PN1RB_k141_804923	0
PN1RB_k141_866967	0
PN1RC_k141_1084939	0
PN1RC_k141_1366652	0
PN1RC_k141_1884312_1	0
PN1RC_k141_2231680	0
PN1RC_k141_3091604	0
PN1RC_k141_348476_1	0
PN1RC_k141_3544090	0
PN1RC_k141_74424	0
PN1RD_k141_1023616	0
PN1RD_k141_1526764	0
PN1RD_k141_1730895	0
PN1RD_k141_2197577	0
PN1RD_k141_2427514	0
PN1RD_k141_2509981	0
PN1RD_k141_2532596	0
PN1RD_k141_3054147	0
PN1RD_k141_3064498	0
PN1RD_k141_3132088	0
PN1RD_k141_3415962	0
PN1RD_k141_3416026	0
PN1RD_k141_368396	0
PN1RE_k141_1499665	0
PN1RE_k141_1642070	0
PN1RE_k141_1695672	0
PN1RE_k141_1723161	0
PN1RE_k141_1784505	0
PN1RE_k141_1784534	0
PN1RE_k141_1784667	0
PN1RE_k141_447000	0
PN1RE_k141_491248	0
PN1RE_k141_599674	0
PN1RE_k141_609425	0
PN1RE_k141_64146	0
PN1RE_k141_839520	0
PN1RF_k141_1127402	0
PN1RF_k141_1293377	0
PN1RF_k141_1648866	0
PN1RF_k141_1824954	0
PN1RF_k141_210796	0
PN1RF_k141_528260	0
PN1RF_k141_556694	0
PN1RF_k141_609535	0
PN1RF_k141_663808	0
PN1RG_k141_352468	0
PN1RG_k141_441349	0
PN1RG_k141_587061	0
PN1RG_k141_832918	0
PN1RH_k141_1153509	0
PN1RH_k141_1183671	0
PN1RH_k141_1258213	0
PN1RH_k141_1381831	0
PN1RH_k141_1586077	0
PN1RH_k141_174682	0
PN1RH_k141_2075714	0
PN1RH_k141_2180598	0
PN1RH_k141_2866242	0
PN1RH_k141_3029515	0
PN1RH_k141_3088544	0
PN1RH_k141_318967	0
PN1RH_k141_379826	0
PN1RH_k141_421704	0
PN1RH_k141_892244	0
PN1RI_k141_1102334	0
PN1RI_k141_1111404	0
PN1RI_k141_1153987	0
PN1RI_k141_1159116	0
PN1RI_k141_119137	0
PN1RI_k141_1387330	0
PN1RI_k141_1690095	0
PN1RI_k141_1714318	0
PN1RI_k141_1751838	0
PN1RI_k141_256636	0
PN1RI_k141_289808	0
PN1RI_k141_3624	0
PN1RI_k141_501118	0
PN1RI_k141_522945	0
PN1RI_k141_557188	0
PN1RI_k141_999268	0
PN1RJ_k141_1016286	0
PN1RJ_k141_1111452_1	0
PN1RJ_k141_1134002	0
PN1RJ_k141_1373882	0
PN1RJ_k141_191063	0
PN1RJ_k141_45417	0
PN1RJ_k141_472729	0
PN1RJ_k141_719342	0
PN1RJ_k141_736425	0
PN1RJ_k141_740328	0
PN1RJ_k141_827308	0
PN1RK_k141_1007650	0
PN1RK_k141_126512	0
PN1RK_k141_1388361	0
PN1RK_k141_1396897	0
PN1RK_k141_1531307	0
PN1RK_k141_1555736	0
PN1RK_k141_1661487	0
PN1RK_k141_1785977	0
PN1RK_k141_1913832	0
PN1RK_k141_2091343	0
PN1RK_k141_2186485	0
PN1RK_k141_2622423	0
PN1RK_k141_2633487	0
PN1RK_k141_2880081	0
PN1RK_k141_2970429	0
PN1RK_k141_3418361	0
PN1RK_k141_3454525	0
PN1RK_k141_3489923	0
PN1RK_k141_3489945	0
PN1RK_k141_413794	0
PN1RK_k141_569281	0
PN1RL_k141_1011403	0
PN1RL_k141_1023782	0
PN1RL_k141_1182184_1	0
PN1RL_k141_1188503	0
PN1RL_k141_1251367	0
PN1RL_k141_1302194	0
PN1RL_k141_1368196	0
PN1RL_k141_1495202	0
PN1RL_k141_1598420	0
PN1RL_k141_1635553	0
PN1RL_k141_1898034_1	0
PN1RL_k141_2142909	0
PN1RL_k141_2264272	0
PN1RL_k141_335427	0
PN1RL_k141_34294	0
PN1RL_k141_486551	0
PN1RL_k141_575857	0
PN1RL_k141_797561	0
PN1RL_k141_826780	0
PN2CA_k141_1402722	0
PN2CA_k141_1427470	0
PN2CA_k141_1427471	0
PN2CA_k141_144916	0
PN2CA_k141_491664	0
PN2CA_k141_95727	0
PN2CB_k141_839929	0
PN2CC_k141_2019316	0
PN2CC_k141_223954	0
PN2CC_k141_813797	0
PN2CD_k141_1978369	0
PN2CD_k141_499233	0
PN2CE_k141_1179092	0
PN2CE_k141_1180972	0
PN2CE_k141_1193852	0
PN2CE_k141_1328216	0
PN2CE_k141_1590130	0
PN2CE_k141_2355844	0
PN2CE_k141_2355867	0
PN2CE_k141_7038	0
PN2CE_k141_932626	0
PN2CF_k141_2164841	0
PN2CF_k141_2787931	0
PN2CF_k141_885078	0
PN2CG_k141_1154907	0
PN2CG_k141_1329090	0
PN2CG_k141_1465675	0
PN2CG_k141_1616630	0
PN2CG_k141_165408	0
PN2CG_k141_2101746	0
PN2CG_k141_210688	0
PN2CG_k141_2139589	0
PN2CG_k141_2139596	0
PN2CG_k141_2139699	0
PN2CG_k141_216214	0
PN2CG_k141_726536	0
PN2CH_k141_134220	0
PN2CH_k141_1598891	0
PN2CH_k141_1669996	0
PN2CH_k141_1803835	0
PN2CH_k141_2478328	0
PN2CH_k141_728877	0
PN2CH_k141_747134	0
PN2CI_k141_1047828	0
PN2CI_k141_2929650	0
PN2CI_k141_2929664	0
PN2CJ_k141_196611	0
PN2CJ_k141_2156962	0
PN2CJ_k141_2161160	0
PN2CJ_k141_2509088	0
PN2CJ_k141_2509314	0
PN2CJ_k141_554298	0
PN2CJ_k141_591372	0
PN2DB_k141_130343	0
PN2DE_k141_29087	0
PN2GA_k141_121756	0
PN2GB_k141_101492	0
PN2GB_k141_138011	0
PN2GB_k141_414701	0
PN2GC_k141_213852	0
PN2GC_k141_29199	0
PN2GC_k141_392704	0
PN2GD_k141_215096	0
PN2GJ_k141_11640	0
PN2GJ_k141_127169	0
PN2GJ_k141_133556	0
PN2GJ_k141_62000	0
PN2IA_k141_67571	0
PN2IF_k141_136929	0
PN2IF_k141_174033	0
PN2IF_k141_182032	0
PN2IF_k141_58884	0
